loc_name,loc_desc,chemical_name,result_numeric,sample_date,ppt_unit,zipcode,city,county,method_detection_limit,loc_purpose,loc_type,remark_1
CO0131400,EADS TOWN OF,Perfluorobutanesulfonic acid (PFBS),0,4/20/2020,ppt,81036,EADS,KIOWA,0.18,PWS,RW,Public Water System
CO0131400,EADS TOWN OF,Perfluorotetradecanoic (PFTeA),0,4/20/2020,ppt,81036,EADS,KIOWA,0.26,PWS,RW,Public Water System
CO0131400,EADS TOWN OF,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,4/20/2020,ppt,81036,EADS,KIOWA,0.22,PWS,RW,Public Water System
CO0131400,EADS TOWN OF,Perfluorodecanoic acid (PFDA),0,4/20/2020,ppt,81036,EADS,KIOWA,0.28,PWS,RW,Public Water System
CO0131400,EADS TOWN OF,Perfluoroheptanoic acid (PFHpA),0,4/20/2020,ppt,81036,EADS,KIOWA,0.23,PWS,RW,Public Water System
CO0131400,EADS TOWN OF,Perfluorononanoic acid (PFNA),0,4/20/2020,ppt,81036,EADS,KIOWA,0.24,PWS,RW,Public Water System
CO0131400,EADS TOWN OF,Perfluorooctanoic acid (PFOA),0,4/20/2020,ppt,81036,EADS,KIOWA,0.77,PWS,RW,Public Water System
CO0131400,EADS TOWN OF,Perfluorododecanoic acid (PFDoA),0,4/20/2020,ppt,81036,EADS,KIOWA,0.5,PWS,RW,Public Water System
CO0131400,EADS TOWN OF,Perfluorohexanoic acid (PFHxA),0,4/20/2020,ppt,81036,EADS,KIOWA,0.52,PWS,RW,Public Water System
CO0131400,EADS TOWN OF,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,4/20/2020,ppt,81036,EADS,KIOWA,1.7,PWS,RW,Public Water System
CO0131400,EADS TOWN OF,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,4/20/2020,ppt,81036,EADS,KIOWA,2.8,PWS,RW,Public Water System
CO0131400,EADS TOWN OF,Perfluoroundecanoic acid (PFUnA),0,4/20/2020,ppt,81036,EADS,KIOWA,0.99,PWS,RW,Public Water System
CO0131400,EADS TOWN OF,Perfluorooctanesulfonic acid (PFOS),0,4/20/2020,ppt,81036,EADS,KIOWA,0.49,PWS,RW,Public Water System
CO0131400,EADS TOWN OF,Total PFAS,0.31,4/20/2020,ppt,81036,EADS,KIOWA,,PWS,RW,Public Water System
CO0145210,FOWLER TOWN OF,"PFOS and PFOA, Total Combined",5,4/16/2020,ppt,81039,FOWLER,OTERO,,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,Perfluorooctanesulfonic acid (PFOS),3.1,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,Perfluoroundecanoic acid (PFUnA),0,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,Perfluorohexanoic acid (PFHxA),1.8,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,Perfluorododecanoic acid (PFDoA),0,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,Perfluorooctanoic acid (PFOA),1.9,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,Perfluorodecanoic acid (PFDA),0,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,Perfluorohexanesulfonic acid (PFHxS),5.8,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,Perfluorobutanesulfonic acid (PFBS),9.3,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,Perfluoroheptanoic acid (PFHpA),0.52,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,Perfluorononanoic acid (PFNA),0,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,Perfluorotetradecanoic (PFTeA),0,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,Total PFAS,22.42,4/16/2020,ppt,81039,FOWLER,OTERO,,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,Perfluorotridecanoic acid (PFTriA),0,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
CO0145210,FOWLER TOWN OF,Hexafluoropropylene oxide dimer acid,0,4/16/2020,ppt,81039,FOWLER,OTERO,0.46,PWS,EP,Public Water System
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,Perfluoroundecanoic acid (PFUnA),0,4/22/2020,ppt,81039,Fowler,PUEBLO,0.98,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,4/22/2020,ppt,81039,Fowler,PUEBLO,0.29,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,Perfluorooctanesulfonic acid (PFOS),5,4/22/2020,ppt,81039,Fowler,PUEBLO,0.48,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,Total PFAS,24.82,4/22/2020,ppt,81039,Fowler,PUEBLO,,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,4/22/2020,ppt,81039,Fowler,PUEBLO,0.16,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,Hexafluoropropylene oxide dimer acid,0,4/22/2020,ppt,81039,Fowler,PUEBLO,1.3,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,4/22/2020,ppt,81039,Fowler,PUEBLO,0.21,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,Perfluorotridecanoic acid (PFTriA),0,4/22/2020,ppt,81039,Fowler,PUEBLO,1.2,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,Perfluorotetradecanoic (PFTeA),0,4/22/2020,ppt,81039,Fowler,PUEBLO,0.26,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,Perfluorononanoic acid (PFNA),0.42,4/22/2020,ppt,81039,Fowler,PUEBLO,0.24,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,"PFOS and PFOA, Total Combined",8.9,4/22/2020,ppt,81039,Fowler,PUEBLO,,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,Perfluorobutanesulfonic acid (PFBS),3.3,4/22/2020,ppt,81039,Fowler,PUEBLO,0.18,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,Perfluoroheptanoic acid (PFHpA),1.8,4/22/2020,ppt,81039,Fowler,PUEBLO,0.22,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,4/22/2020,ppt,81039,Fowler,PUEBLO,1.7,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,Perfluorohexanoic acid (PFHxA),4.7,4/22/2020,ppt,81039,Fowler,PUEBLO,0.52,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,Perfluorododecanoic acid (PFDoA),0,4/22/2020,ppt,81039,Fowler,PUEBLO,0.49,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,Perfluorooctanoic acid (PFOA),3.9,4/22/2020,ppt,81039,Fowler,PUEBLO,0.76,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,4/22/2020,ppt,81039,Fowler,PUEBLO,2.8,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,Perfluorodecanoic acid (PFDA),0,4/22/2020,ppt,81039,Fowler,PUEBLO,0.28,SW,RW,Surface Water - Routine
COARLA01b,ARKANSAS R. NEAR NEPESTA @ HWY 50 RD 613,Perfluorohexanesulfonic acid (PFHxS),5.7,4/22/2020,ppt,81039,Fowler,PUEBLO,0.15,SW,RW,Surface Water - Routine
CO0150600,HOLLY TOWN OF,Perfluorooctanesulfonic acid (PFOS),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorobutanesulfonic acid (PFBS),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorotridecanoic acid (PFTriA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorotetradecanoic (PFTeA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorononanoic acid (PFNA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluoroheptanoic acid (PFHpA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,"PFOS and PFOA, Total Combined",0,4/6/2020,ppt,81047,HOLLY,PROWERS,,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorohexanesulfonic acid (PFHxS),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorooctanoic acid (PFOA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorododecanoic acid (PFDoA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorohexanoic acid (PFHxA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluoroundecanoic acid (PFUnA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Hexafluoropropylene oxide dimer acid,0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorodecanoic acid (PFDA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.5,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Total PFAS,0,4/6/2020,ppt,81047,HOLLY,PROWERS,,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluoroheptanoic acid (PFHpA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Total PFAS,0,4/6/2020,ppt,81047,HOLLY,PROWERS,,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,"PFOS and PFOA, Total Combined",0,4/6/2020,ppt,81047,HOLLY,PROWERS,,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorotridecanoic acid (PFTriA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorotetradecanoic (PFTeA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorononanoic acid (PFNA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorodecanoic acid (PFDA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorohexanesulfonic acid (PFHxS),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Hexafluoropropylene oxide dimer acid,0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorooctanesulfonic acid (PFOS),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluoroundecanoic acid (PFUnA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorohexanoic acid (PFHxA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorododecanoic acid (PFDoA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorooctanoic acid (PFOA),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0150600,HOLLY TOWN OF,Perfluorobutanesulfonic acid (PFBS),0,4/6/2020,ppt,81047,HOLLY,PROWERS,0.42,PWS,EP,Public Water System
CO0145420,LA JUNTA CITY OF,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.16,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,2.7,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorohexanoic acid (PFHxA),1.8,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.51,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorododecanoic acid (PFDoA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.48,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorooctanoic acid (PFOA),2.6,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.74,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorodecanoic acid (PFDA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.27,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorohexanesulfonic acid (PFHxS),5.7,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.15,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorobutanesulfonic acid (PFBS),8.7,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.18,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluoroheptanoic acid (PFHpA),0.75,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.22,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorononanoic acid (PFNA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.24,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorotetradecanoic (PFTeA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.25,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorotridecanoic acid (PFTriA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,1.1,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.21,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.28,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,"PFOS and PFOA, Total Combined",8,3/24/2020,ppt,81050,LA JUNTA,OTERO,,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Total PFAS,24.95,3/24/2020,ppt,81050,LA JUNTA,OTERO,,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,1.7,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluoroundecanoic acid (PFUnA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.96,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorooctanesulfonic acid (PFOS),5.4,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.47,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Hexafluoropropylene oxide dimer acid,0,3/24/2020,ppt,81050,LA JUNTA,OTERO,1.3,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,2.8,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,1.7,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorohexanoic acid (PFHxA),2.3,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.52,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorododecanoic acid (PFDoA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.5,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorooctanoic acid (PFOA),2.5,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.77,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorodecanoic acid (PFDA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.28,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorohexanesulfonic acid (PFHxS),6.9,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.15,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorobutanesulfonic acid (PFBS),10,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.18,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluoroheptanoic acid (PFHpA),0.59,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.23,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorononanoic acid (PFNA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.24,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorotetradecanoic (PFTeA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.26,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorotridecanoic acid (PFTriA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,1.2,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.22,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.29,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.16,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluoroundecanoic acid (PFUnA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.99,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorooctanesulfonic acid (PFOS),4,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.49,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Hexafluoropropylene oxide dimer acid,0,3/24/2020,ppt,81050,LA JUNTA,OTERO,1.4,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Total PFAS,26.29,3/24/2020,ppt,81050,LA JUNTA,OTERO,,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,"PFOS and PFOA, Total Combined",6.5,3/24/2020,ppt,81050,LA JUNTA,OTERO,,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Total PFAS,25.21,3/24/2020,ppt,81050,LA JUNTA,OTERO,,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,"PFOS and PFOA, Total Combined",5.4,3/24/2020,ppt,81050,LA JUNTA,OTERO,,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.17,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.3,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.22,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorotridecanoic acid (PFTriA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,1.2,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorotetradecanoic (PFTeA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.27,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorobutanesulfonic acid (PFBS),11,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.19,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,1.8,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorohexanoic acid (PFHxA),0.87,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.54,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorododecanoic acid (PFDoA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.51,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorooctanoic acid (PFOA),1.1,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.79,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorodecanoic acid (PFDA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.29,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Hexafluoropropylene oxide dimer acid,0,3/24/2020,ppt,81050,LA JUNTA,OTERO,1.4,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorohexanesulfonic acid (PFHxS),7.5,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.16,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,2.9,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluoroundecanoic acid (PFUnA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,1,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorooctanesulfonic acid (PFOS),4.3,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.5,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorononanoic acid (PFNA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.25,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluoroheptanoic acid (PFHpA),0.44,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.23,PWS,RW,Public Water System
CO0145420,LA JUNTA CITY OF,Perfluorodecanoic acid (PFDA),0,3/24/2020,ppt,81050,LA JUNTA,OTERO,0.29,PWS,RW,Public Water System
